#loc_id	ags	ascii	name	lat	lon	amt	plz	vorwahl	einwohner	flaeche	kz	typ	level	of	invalid
31351	G6475	DOMBRESSON	Dombresson	47.080567	6.954276		2056		1521	127.7		Gemeinde	6	78691	
30900	G2013	DOMDIDIER	Domdidier	46.862822	7.015995		1564		2196	89.3		Gemeinde	6	78570	
79669	G5517	DOMMARTIN	Dommartin	46.643439	6.693081		1041		241	29.4	VD	Gemeinde	6	78666	
79030	G2014	DOMPIERRE	Dompierre (FR)	46.85493	6.989638		1563		587	44.5	FR	Gemeinde	6	78570	
79747	G5671	DOMPIERRE	Dompierre (VD)	46.711244	6.862086		1682		246	32.2	VD	Gemeinde	6	78665	
79342	G3705	DONAT	Donat	46.63213	9.427318		7433		197	46.5	GR	Gemeinde	6	78613	
31923		DONATYRE	Donatyre	46.872277	7.060731		1582		127	11.1		ehem. Gemeinde	7	31879	
31744		DONGIO	Dongio	46.430843	8.9471212289		6715						7	31670	
31924	G5913	DONNELOYE	Donneloye	46.75182	6.719181		1407		320	37.2		Gemeinde	6	78667	
31271	G1001	DOPPLESCHWAND	Doppleschwand	47.012996	8.050845		6112		653	69.5		Gemeinde	6	78554	
32076	G6212	DORENAZ	Dorénaz	46.1511	7.057486		1905		607	125.7		Gemeinde	6	78683	
78706	G0026	DORF	Dorf	47.569517	8.64826		8458		593	55.9	ZH	Gemeinde	6	78517	
31514	G2473	DORNACH	Dornach	47.476049	7.628067		4143		5886	57.7		Gemeinde	6	78580	
78580	B1104	DORNECK	Bezirk Dorneck	47.45583	7.5655260223				17978	746.5	SO	Bezirk	4	150	
30462	G4065	DOTTIKON	Dottikon	47.382411	8.240697		5605		2969	38.7		Gemeinde	6	78624	
78792	G0386	DOTZIGEN	Dotzigen	47.125367	7.340902		3293		1391	42.2	BE	Gemeinde	6	78532	
79505	G4406	DOZWIL	Dozwil	47.57468	9.319026		8580		492	13.6	TG	Gemeinde	6	78633	
32220	G0191	DUEBENDORF	Dübendorf	47.396087	8.611998		8600		22216	136.2		Stadt	6	78524	
30901	G2293	DUEDINGEN	Düdingen	46.844752	7.19077		3186		6712	307.8		Gemeinde	6	78575	
32221	G0113	DUERNTEN	Dürnten	47.275695	8.859134		8635		6082	102.1		Gemeinde	6	78520	
30464	G4134	DUERRENAESCH	Dürrenäsch	47.323379	8.154393		5724		1115	59		Gemeinde	6	78626	
30625	G0952	DUERRENROTH	Dürrenroth	47.083003	7.780304		3465		1032	141.1		Gemeinde	6	78552	
79218	G2785	DUGGINGEN	Duggingen	47.452244	7.610378		4202		1162	58.6	BL	Gemeinde	6	78589	
79773	G5715	DUILLIER	Duillier	46.409134	6.228512		1266		901	41.9	VD	Gemeinde	6	78671	
79200	G2573	DULLIKEN	Dulliken	47.344234	7.946058		4657		4615	60.6	SO	Gemeinde	6	78584	
79824	G5855	DULLY	Dully	46.431822	6.289946		1195		414	16.6	VD	Gemeinde	6	78671	
31063	G3593	DUVIN	Duvin	46.699322	9.237989		7112		80	179.3		Gemeinde	6	78621	
78997	G1126	EBERSECKEN	Ebersecken	47.178769	7.935271		6245		404	85.6	LU	Gemeinde	6	78558	
31272	G1054	EBIKON	Ebikon	47.083454	8.330545		6031,6030		11322	96.8		Stadt	6	78556	
31408	G3352	EBNAT-KAPPEL	Ebnat-Kappel	47.247964	9.138467		9642		5007	435.8		Gemeinde	6	78609	
78652	B2205	ECHALLENS	District d'Echallens						19867	1358.6	VD	District	4	155	
31925	G5518	ECHALLENS	Echallens	46.638112	6.634699		1040		4281	66.6		Stadt	6	78666	
79718	G5633	ECHANDENS	Echandens	46.537006	6.53543		1026		2085	38.7	VD	Gemeinde	6	78670	
30902	G2131	ECHARLENS	Echarlens	46.648904	7.07688		1646		552	46.3		Gemeinde	6	78572	
79719	G5634	ECHICHENS	Echichens	46.526924	6.493396		1112		1119	26	VD	Gemeinde	6	78670	
79670	G5519	ECLAGNENS	Eclagnens	46.646263	6.59021		1376		83	21.4	VD	Gemeinde	6	78666	
79653	G5482	ECLEPENS	Eclépens	46.651742	6.538859		1312		904	58.1	VD	Gemeinde	6	78670	
79800	G5787	ECOTEAUX	Ecoteaux	46.544434	6.854078		1612		331	35.5	VD	Gemeinde	6	78669	
79056	G2072	ECUBLENS	Ecublens (FR)	46.61523	6.789666		1673		266	49	FR	Gemeinde	6	78571	
79720	G5635	ECUBLENS	Ecublens (VD)	46.52719	6.550683		1024		10227	57.1	VD	Gemeinde	6	78672	
30903		ECUVILLENS	Ecuvillens	46.74982	7.0836374452		1730						7	79106	
79965	G6713	EDERSWILER	Ederswiler	47.421108	7.333272		2813		129	32.9	JU	Gemeinde	6	78694	
30465	G4096	EFFINGEN	Effingen	47.492522	8.112964		5078		632	68.6		Gemeinde	6	78625	
32222		EFFRETIKON	Effretikon	47.4285513	8.6865967		8307	052	10872			Stadt	7	78745	
31515	G2401	EGERKINGEN	Egerkingen	47.325263	7.795762		4622		2884	69.6		Gemeinde	6	78577	
78747	G0192	EGG	Egg bei Zürich	47.294239	8.696646		8132		7455	144.9	ZH	Gemeinde	6	78524	
30466	G4066	EGGENWIL	Eggenwil	47.370185	8.337094		5445		669	24.5		Gemeinde	6	78624	
32077	G6004	EGGERBERG	Eggerberg	46.313205	7.883654		3939		382	59.4		Gemeinde	6	78674	
31409	G3212	EGGERSRIET	Eggersriet	47.446326	9.475884		9034		2079	88.3		Gemeinde	6	78603	
30626	G0901	EGGIWIL	Eggiwil	46.867683	7.794708		3537		2501	603.2		Gemeinde	6	78550	
32223	G0055	EGLISAU	Eglisau	47.573207	8.527969		8193		2893	90.4		Stadt	6	78518	
30467	G4195	EGLISWIL	Egliswil	47.351559	8.189607		5704		1210	62.8		Gemeinde	6	78628	
31611	G4411	EGNACH	Egnach	47.537431	9.369603		9322		4153	184.1		Gemeinde	6	78633	
78998	G1127	EGOLZWIL	Egolzwil	47.177933	8.002326		6243		1226	41.6	LU	Gemeinde	6	78558	
79404	G4049	EHRENDINGEN	Ehrendingen	47.492814	8.346518		5420		3299	72.9		Gemeinde	6	78623	
31273	G1084	EICH	Eich	47.15713	8.169308		6205		1256	59.4		Gemeinde	6	78557	
31410	G3252	EICHBERG	Eichberg	47.348003	9.525434		9453		1266	54.3		Gemeinde	6	78605	
31274		EIGENTHAL	Eigenthal	47.017207	8.2194941866		6013						7	78990	
30468	G4161	EIKEN	Eiken	47.534335	7.988484		5074		1750	71		Gemeinde	6	78627	
30627		EINIGEN	Einigen	46.718206	7.6309692967		3646						7	30780	
78560	B0501	EINSIEDELN	Bezirk Einsiedeln						12622	990.4	SZ	Bezirk	4	151	
31569	G1301	EINSIEDELN	Einsiedeln	47.117691	8.784325		8840		12622	990.4		Stadt	6	78560	
32078	G6194	EISCHOLL	Eischoll	46.282693	7.76284		3943		500	137.7		Gemeinde	6	78682	
32079	G6282	EISTEN	Eisten	46.184122	7.90707		3922,3909		226	380.5		Gemeinde	6	78686	
79422	G4097	ELFINGEN	Elfingen	47.50759	8.097007		5077		240	42.3	AG	Gemeinde	6	78625	
32224	G0217	ELGG	Elgg	47.492736	8.865121		8353		3593	155.8		Stadt	6	78525	
32225		ELLIKON	Ellikon am Rhein	47.6	8.61667		8464						7	32259	
32226	G0218	ELLIKON	Ellikon an der Thur	47.56424	8.824143		8548		742	50.3		Gemeinde	6	78525	
31006	G1605	ELM	Elm	46.906329	9.161195		8767		761	908.1		Ort	6	153485	
78754	G0219	ELSAU	Elsau	47.50207	8.805757		8352		2900	80.6	ZH	Gemeinde	6	78525	
32080	G6283	EMBD	Embd	46.216753	7.810055		3926		353	133.9		Gemeinde	6	78686	
32227	G0056	EMBRACH	Embrach	47.505572	8.597443		8424		7744	127		Gemeinde	6	78518	
31275	G1024	EMMEN	Emmen	47.086464	8.284191		6032		26885	203.3		Stadt	6	78555	
31276		EMMENBRUECKE	Emmenbrücke	47.048765	8.2983414379		6020						7	31275	
30628		EMMENMATT	Emmenmatt	46.949955	7.7507704316		3543						7	30701	
31379	G1504	EMMETTEN	Emmetten	46.947834	8.522628		6376		1184	249.3		Gemeinde	6	78567	
30469	G4305	ENDINGEN	Endingen	47.534944	8.289152		5304		1766	84.8		Gemeinde	6	78632	
31388	G1402	ENGELBERG	Engelberg	46.824509	8.427146		6391,6390		3544	748.5		Gemeinde	6	78566	
79928	G6453	ENGES	Enges	47.064741	7.009513		2073		289	95.9	NE	Gemeinde	6	78690	
31007	G1606	ENGI	Engi	46.995174	9.165894		8765		656	406.7		Ort	6	153485	
79934	G6476	ENGOLLON	Engollon	47.036981	6.922203		2063		74	26.2	NE	Gemeinde	6	78691	
31008	G1607	ENNENDA	Ennenda	47.042095	9.095792		8755		2808	222.3		Ort	6	153487	
79395	G4026	ENNETBADEN	Ennetbaden	47.480363	8.322162		5408		3019	21.1	AG	Gemeinde	6	78623	
31380	G1505	ENNETBUERGEN	Ennetbürgen	46.985764	8.411814		6373		3939	93.3		Gemeinde	6	78567	
79016	G1506	ENNETMOOS	Ennetmoos	46.944006	8.321851		6372		1875	140.7	NW	Gemeinde	6	78567	
30904		ENNEY	Enney	46.572411	7.0835704365		1667						7	79082	
78554	B0301	ENTLEBUCH	Amt Entlebuch						18382	4101.8	LU	Amt	4	144	
31277	G1002	ENTLEBUCH	Entlebuch	46.974838	8.099701		6162		3366	568.9		Gemeinde	6	78554	
78676	B2303	ENTREMONT	District d'Entremont	45.990988	7.2485872684				12138	6330.4	VS	District	4	156	
31926	G5584	EPALINGES	Epalinges	46.551118	6.667851		1066		7516	45.7		Gemeinde	6	78668	
31927		EPAUTHEYRES	Epautheyres	46.727894	6.6303978029		1417						7	79671	
79974	G6746	EPAUVILLERS	Epauvillers	47.337305	7.116267		2885		149	84.3	JU	ehem. Gemeinde	7	152169	
78473		EPEISSES	Epeisses	46.168029	5.9842100606				73			ehem. Stadt	7	79944	
79090	G2189	EPENDES	Ependes (FR)	46.756732	7.189053		1731		1034	56.1	FR	Gemeinde	6	78573	
79841	G5914	EPENDES	Ependes (VD)	46.742699	6.596881		1434		320	47.9	VD	Gemeinde	6	78667	
79700	G5603	EPESSES	Epesses	46.495067	6.746229		1098		308	16	VD	Gemeinde	6	78669	
79975	G6747	EPIQUEREZ	Epiquerez	47.326102	7.068824		2886		81	93.6	JU	ehem. Gemeinde	7	152169	
79201	G2574	EPPENBERG-WOESCHNAU	Eppenberg-Wöschnau	47.37931	8.020467		5012		331	18.2	SO	Gemeinde	6	78584	
78899	G0735	EPSACH	Epsach	47.070183	7.219831		3272		322	34.4	BE	Gemeinde	6	78543	
30846	G2885	EPTINGEN	Eptingen	47.380087	7.819396		4458		566	111.9		Gemeinde	6	78592	
32081		ERDE	Erde	46.258117	7.3076118695		1976						7	32074	
79877	G6104	ERGISCH	Ergisch	46.252041	7.722855		3947		176	299.1	VS	Gemeinde	6	78679	
30629	G0953	ERISWIL	Eriswil	47.07498	7.85264		4952		1439	113.3		Gemeinde	6	78552	
30630	G0924	ERIZ	Eriz	46.78758	7.798843		3619		502	217.7		Gemeinde	6	78551	
78535	B0208	ERLACH	Amtsbezirk Erlach						10488	847	BE	Amtsbezirk	4	136	
30631	G0492	ERLACH	Erlach	47.036235	7.095383		3235		1123	35.1		Stadt	6	78535	
31612	G4476	ERLEN	Erlen	47.550237	9.235424		8586		3068	121.7		Gemeinde	6	78634	
78743	G0151	ERLENBACH	Erlenbach (ZH)	47.303978	8.597427		8703		4609	28.9	ZH	Gemeinde	6	78522	
30632	G0763	ERLENBACH	Erlenbach im Simmental	46.662212	7.539807		3762		1802	367.2		Gemeinde	6	78544	
79174	G2503	ERLINSBACH	Erlinsbach (SO)	47.397711	7.993246		5015		2882	88.8		Gemeinde	6	78581	
30470	G4005	ERLINSBACH	Erlinsbach (AG)	47.407882	7.992814		5018		3286	98.2		Gemeinde	6	78622	
31613	G4646	ERMATINGEN	Ermatingen	47.65799	9.087697		8272		2427	104.4		Gemeinde	6	78637	
78978	G1025	ERMENSEE	Ermensee	47.222454	8.234542		6294		746	56.8	LU	Gemeinde	6	78555	
32082	G6056	ERNEN	Ernen	46.399776	8.180417		3995		546	353.8		Gemeinde	6	78677	
79294	G3331	ERNETSCHWIL	Ernetschwil	47.242442	9.01335		8725		1289	102.7	SG	Gemeinde	6	78608	
32083	G6105	ERSCHMATT	Erschmatt	46.343531	7.693078		3957		302	112		Gemeinde	6	78679	
31516	G2615	ERSCHWIL	Erschwil	47.371732	7.544764		4228		931	74.4		Gemeinde	6	78586	
30633	G0405	ERSIGEN	Ersigen	47.097244	7.602867		3423		1483	87.2		Gemeinde	6	78533	
31856	G1206	ERSTFELD	Erstfeld	46.813588	8.61053		6472		3933	591.2		Gemeinde	6	78559	
80001	G7007	ESCHEN	Eschen	47.203232	9.532155		9492					ausländisches Areal Liechtenstein	6	107	
78979	G1026	ESCHENBACH	Eschenbach (LU)	47.125434	8.305217		6274		2966	132.3	LU	Gemeinde	6	78555	
79295	G3332	ESCHENBACH	Eschenbach (SG)	47.2401739	8.9217296		8733		5083	132.7	SG	Gemeinde	6	78608	
31614	G4806	ESCHENZ	Eschenz	47.638	8.871528		8264		1513	120		Gemeinde	6	78639	
78886	G0692	ESCHERT	Eschert	47.263485	7.40423		2743		356	65.8	BE	Gemeinde	6	78541	
31615		ESCHIKOFEN	Eschikofen	47.583406	9.0254011932		8553						7	31629	
79525	G4724	ESCHLIKON	Eschlikon	47.458107	8.962208		8360		3133	62	TG	Gemeinde	6	78638	
31278	G1003	ESCHOLZMATT	Escholzmatt	46.913477	7.937008		6182		3229	614.1		Gemeinde	6	78554	
78474		ESMONTS	Esmonts	46.642107	6.8444022845						FR	ehem. Gemeinde	7	79064	
79842	G5915	ESSERT-PITTET	Essert-Pittet	46.726949	6.578744		1435		125	27.6	VD	Gemeinde	6	78667	
79843	G5916	ESSERT-SOUS-CHAMPVENT	Essert-sous-Champvent	46.791264	6.583971		1443		132	12.2	VD	Gemeinde	6	78667	
79801	G5788	ESSERTES	Essertes	46.561225	6.785426		1078		259	16.6	VD	Gemeinde	6	78669	
31928	G5856	ESSERTINES-SUR-ROLLE	Essertines-sur-Rolle	46.484656	6.315795		1186		496	69.7		Gemeinde	6	78671	
79671	G5520	ESSERTINES-SUR-YVERDON	Essertines-sur-Yverdon	46.714233	6.64441		1417		663	97.8	VD	Gemeinde	6	78666	
30905		ESTAVANNENS	Estavannens	46.573161	7.0998810249		1665						7	79082	
30906	G2015	ESTAVAYER-LE-LAC	Estavayer-le-Lac	46.849634	6.853375		1470		4437	63.9		Stadt	6	78570	
79672	G5521	ETAGNIERES	Etagnières	46.599252	6.605329		1037		800	38	VD	Gemeinde	6	78666	
79721	G5636	ETOY	Etoy	46.483896	6.416533		1163		2289	49.3	VD	Gemeinde	6	78670	
30847	G2768	ETTINGEN	Ettingen	47.475837	7.54729		4107		4764	63.5		Gemeinde	6	78588	
31279	G1128	ETTISWIL	Ettiswil	47.155715	8.02232		6218		2121	125.7		Gemeinde	6	78558	
78831	G0537	ETZELKOFEN	Etzelkofen	47.0811	7.479481		3306		358	28	BE	Gemeinde	6	78536	
30471	G4162	ETZGEN	Etzgen	47.570983	8.112723		5275		350	32.8		Gemeinde	6	78627	
79177	G2518	ETZIKEN	Etziken	47.184921	7.646032		4554		783	33.8	SO	Gemeinde	6	78582	
31616		ETZWILEN	Etzwilen	47.644722	8.8159761748		8259						7	31663	
32084		EUSEIGNE	Euseigne	46.16153	7.4142896861		1982						7	32109	
31570		EUTHAL	Euthal	47.100054	8.8169125633		8844						7	31569	
30634	G0372	EVILARD	Evilard	47.147096	7.224852		2533		2376	36.7		Gemeinde	6	78531	
32085	G6213	EVIONNAZ	Evionnaz	46.126876	7.015653		1902		930	479.9		Gemeinde	6	78683	
32086	G6083	EVOLENE	Evolène	46.077026	7.507779		1983		1522	2099.4		Gemeinde	6	78678	
32087		EYHOLZ	Eyholz	46.281637	7.9051062234		3931						7	32179	
31929	G5716	EYSINS	Eysins	46.381487	6.203942		1262		831	23.8		Gemeinde	6	78671	
32228	G0193	FAELLANDEN	Fällanden	47.368893	8.634564		8117		6423	64		Gemeinde	6	78524	
78939	G0925	FAHRNI	Fahrni	46.798136	7.654146		3617		715	66.7	BE	Gemeinde	6	78551	
30472	G4196	FAHRWANGEN	Fahrwangen	47.289794	8.24189		5615		1653	40		Gemeinde	6	78628	
31234	G6789	FAHY	Fahy	47.417426	6.952857		2916		386	78		Gemeinde	6	78696	
31745	G5072	FAIDO	Faido	46.471943	8.801236		6760		1548	37.2		Gemeinde	6	78643	
31064	G3572	FALERA	Falera	46.814053	9.212173		7153		504	223.6		Gemeinde	6	78621	
78475		FALKENSTEIN	Falkenstein (SO)	47.372087	7.992043							ehem. Stadt	7	31544	
31065	G3971	FANAS	Fanas	46.998182	9.683381		7215		377	218.4		Gemeinde	6	78620	
31930	G5458	FAOUG	Faoug	46.902368	7.075309		1595		559	34.5		Gemeinde	6	78665	
31066		FARDUEN	Fardün	46.633421	9.4098547189		7433						7	79342	
78960	G0975	FARNERN	Farnern	47.267862	7.610398		4539		221	37	BE	Gemeinde	6	78553	
79091	G2192	FARVAGNY	Farvagny	46.722931	7.066099		1726		1775	100.3	FR	Gemeinde	6	78573	
30907		FARVAGNY-LE-PETIT	Farvagny-le-Petit	46.734945	7.0859715187		1726						7	79091	
30635		FAULENSEE	Faulensee	46.662033	7.7244857151		3705						7	30780	
79631	G5427	FECHY	Féchy	46.47818	6.365189		1173		632	27.1	VD	Gemeinde	6	78670	
32229	G0172	FEHRALTORF	Fehraltorf	47.386819	8.750336		8320		4687	95		Gemeinde	6	78523	
79209	G2616	FEHREN	Fehren	47.396947	7.578931		4232		509	14.8	SO	Gemeinde	6	78586	
79515	G4561	FELBEN-WELLHAUSEN	Felben-Wellhausen	47.575645	8.939863		8552		2145	73.8	TG	Gemeinde	6	78636	
32230		FELDBACH	Feldbach	47.254467	8.7806710875		8714						7	32246	
31517		FELDBRUNNEN	Feldbrunnen	47.214489	7.5559036433		4532						7	79188	
79188	G2544	FELDBRUNNEN-ST. NIKLAUS	Feldbrunnen-Sankt Niklaus	47.222895	7.549958		4532		756	25.1	SO	Gemeinde	6	78583	
79333	G3632	FELDIS/VEULDEN	Feldis/Veulden	46.79458	9.4385		7404		129	75.7	GR	ehem. Gemeinde	7	152154	
32231		FELDMEILEN	Feldmeilen	47.284564	8.61692982		8706						7	32262	
31067	G3731	FELSBERG	Felsberg	46.855367	9.470493		7012		2029	134		Gemeinde	6	78614	
79935	G6477	FENIN-VILARS-SAULES	Fenin-Vilars-Saules	47.026029	6.930508		2063		765	64.8	NE	Gemeinde	6	78691	
32088	G6195	FERDEN	Ferden	46.386991	7.735974		3916		286	279.2		Gemeinde	6	78682	
78877	G0662	FERENBALM	Ferenbalm	46.942787	7.22168		3206		1262	91.8	BE	Gemeinde	6	78540	
79802	G5789	FERLENS	Ferlens (VD)	46.585676	6.74403		1076		265	21.8	VD	Gemeinde	6	78669	
79092	G2194	FERPICLOZ	Ferpicloz	46.747039	7.161457		1724		183	10.1	FR	Gemeinde	6	78573	
79654	G5483	FERREYRES	Ferreyres	46.654285	6.478313		1313		222	31.3	VD	Gemeinde	6	78670	
32089		FESCHEL	Feschel	46.297858	7.6864515316		3956						7	79880	
78476		FESCOGGIA	Fescoggia	46.040398	8.8766082045						TI	ehem. Gemeinde	7	79601	
79031	G2016	FETIGNY	Fétigny	46.792397	6.912043		1532		586	40.9	FR	Gemeinde	6	78570	
32232	G0027	FEUERTHALEN	Feuerthalen	47.686127	8.648678		8245		2973	24.9		Gemeinde	6	78517	
31571	G1321	FEUSISBERG	Feusisberg	47.176882	8.734765		8835		3779	174.9		Gemeinde	6	78562	
30636		FEUTERSOEY	Feutersoey	46.416896	7.2630522195		3784						7	78918	
79673	G5522	FEY	Fey	46.672851	6.678434		1044		422	73.5	VD	Gemeinde	6	78666	
31068		FIDAZ	Fidaz	46.854327	9.2901743599		7019						7	79346	
31069	G3861	FIDERIS	Fideris	46.889431	9.739223		7235		586	253.6		Gemeinde	6	78620	
32090	G6057	FIESCH	Fiesch	46.412575	8.119435		3984		996	112.6		Gemeinde	6	78677	
79871	G6058	FIESCHERTAL	Fieschertal	46.494621	8.08853		3984		255	1729.6	VS	Gemeinde	6	78677	
31931	G5556	FIEZ	Fiez	46.830572	6.609864		1420		345	68.3		Gemeinde	6	78667	
79886	G6174	FILET	Filet	46.34678	8.059203		3983		152	72.6	VS	ehem. Gemeinde	7	152163	
31070	G3522	FILISUR	Filisur	46.651344	9.684457		7477		466	444.9		Gemeinde	6	78611	
31009	G1608	FILZBACH	Filzbach	47.099116	9.124813		8757		542	138.8		Ort	6	153483	
32091	G6214	FINHAUT	Finhaut	46.071529	6.946639		1925		318	228.8		Gemeinde	6	78683	
78819	G0493	FINSTERHENNEN	Finsterhennen	47.017191	7.178946		2577		411	35.7	BE	Gemeinde	6	78535	
32092		FIONNAY	Fionnay	46.033925	7.2945898248		1948						7	79868	
78999	G1129	FISCHBACH	Fischbach	47.151788	7.905574		6145		678	80.5	LU	Gemeinde	6	78558	
79408	G4067	FISCHBACH-GOESLIKON	Fischbach-Göslikon	47.368998	8.306164		5525		1254	30.8	AG	Gemeinde	6	78624	
32233	G0114	FISCHENTHAL	Fischenthal	47.331465	8.94141		8497		1961	302.9		Gemeinde	6	78520	
31617	G4726	FISCHINGEN	Fischingen (TG)	47.415786	8.957293		8376		2605	306.5		Gemeinde	6	78638	
79493	G4306	FISIBACH	Fisibach	47.556832	8.404164		5467		361	57.6	AG	Gemeinde	6	78632	
79396	G4027	FISLISBACH	Fislisbach	47.436688	8.289857		5442		4974	50.6	AG	Gemeinde	6	78623	
32234	G0028	FLAACH	Flaach	47.58236	8.603066		8416		1164	101.6		Gemeinde	6	78517	
31071	G3951	FLAESCH	Fläsch	47.038155	9.533126		7306		535	199.4		Gemeinde	6	78616	
30908		FLAMATT	Flamatt	46.879339	7.3196251449		3175						7	79131	
31411	G3402	FLAWIL	Flawil	47.406636	9.202829		9230		9320	114.7		Gemeinde	6	78610	
31072	G3662	FLERDEN	Flerden	46.694272	9.397797		7426		160	60.9		Gemeinde	6	78613	
31352	G6506	FLEURIER	Fleurier	46.89676	6.589667		2114		3761	77.4		ehem. Gemeinde	7	152167	
79346	G3732	FLIMS	Flims	46.857318	9.273617				2549	504.8	GR	Gemeinde	6	78614	
31073		FLIMS DORF	Flims Dorf	46.835457	9.2727443648		7017						7	79346	
31074		FLIMS WALDHAUS	Flims Waldhaus	46.836213	9.2796856997		7018						7	79346	
31075	G3573	FLOND	Flond	46.766669	9.157458		7137		179	21.2		ehem. Gemeinde	7	152152	
79007	G1207	FLUEELEN	Flüelen	46.91008	8.645131		6454		1787	124.2	UR	Gemeinde	6	78559	
78972	G1004	FLUEHLI	Flühli	46.849001	8.009836		6173		1737	1081.9	LU	Gemeinde	6	78554	
79189	G2545	FLUMENTHAL	Flumenthal	47.234051	7.598823		4534		1006	31	SO	Gemeinde	6	78583	
31412	G3292	FLUMS	Flums	47.076229	9.281826		8890		4882	75.3		Gemeinde	6	78607	
32235	G0029	FLURLINGEN	Flurlingen	47.682431	8.635598		8247		1248	24.1		Gemeinde	6	78517	
79032	G2017	FONT	Font	46.832977	6.822625		1473		267	25	FR	Gemeinde	6	78570	
31353	G6478	FONTAINEMELON	Fontainemelon	47.059112	6.88379		2052		1605	24.5		Gemeinde	6	78691	
79936	G6479	FONTAINES	Fontaines (NE)	47.060726	6.874298		2046		912	101.4	NE	Gemeinde	6	78691	
79687	G5557	FONTAINES-SUR-GRANDSON	Fontaines-sur-Grandson	46.85295	6.599893		1421		132	78.6	VD	Gemeinde	6	78667	
79688	G5558	FONTANEZIER	Fontanezier	46.853553	6.651135		1423		70	37.3	VD	Gemeinde	6	78667	
31235	G6790	FONTENAIS	Fontenais	47.391611	7.077399		2902		1249	105		Gemeinde	6	78696	
78477		FOREL	Forel (FR)								FR	ehem. Gemeinde	7	79051	
79701	G5604	FOREL	Forel (Lavaux)	46.537846	6.750158		1072		1704	185.3	VD	Gemeinde	6	78669	
79748	G5672	FOREL-SUR-LUCENS	Forel-sur-Lucens	46.722221	6.823914		1526		137	28.4	VD	Gemeinde	6	78665	
78478		FORST	Forst	46.765131	7.523604				309	18.4	BE	ehem. Gemeinde	7	78952	
78952	G0948	FORST-LAENGENBUEHL	Forst-Längenbühl	46.767478	7.5225775004		3636					Gemeinde	6	78551	
31932	G5717	FOUNEX	Founex	46.335343	6.192628		1297		2648	48		Gemeinde	6	78671	
30909	G2258	FRAESCHELS	Fräschels	46.996302	7.212769		3284		481	31.2		Gemeinde	6	78574	
78695	B2602	FRANCHES-MONTAGNES	District des Franches-Montagnes	47.251501	7.005490634				9769	2180.8	JU	District	4	143	
31746	G5105	FRASCO	Frasco	46.351427	8.816727		6636		100	257.3		Gemeinde	6	78644	
78536	B0209	FRAUBRUNNEN	Amtsbezirk Fraubrunnen						37336	1238.2	BE	Amtsbezirk	4	136	
30637	G0538	FRAUBRUNNEN	Fraubrunnen	47.085702	7.525024		3312		1607	76.9		Gemeinde	6	78536	
78636	B2004	FRAUENFELD	Bezirk Frauenfeld						42728	1392.9	TG	Bezirk	4	152	
31618	G4566	FRAUENFELD	Frauenfeld	47.557707	8.897367		8503,8502,8501,8500	052	21954	274		Stadt	6	78636	
30638	G0663	FRAUENKAPPELEN	Frauenkappelen	46.955335	7.333735		3202		1280	92.7		Gemeinde	6	78540	
79986	G6791	FREGIECOURT	Fregiécourt	47.40891	7.192515		2953		133	34.9	JU	ehem. Gemeinde	7	152171	
31572	G1322	FREIENBACH	Freienbach	47.200681	8.775863		8807		15687	20.31		Stadt	6	78562	
78716	G0057	FREIENSTEIN-TEUFEN	Freienstein-Teufen	47.540912	8.577898		8627		2127	83.7	ZH	Gemeinde	6	78518	
79397	G4028	FREIENWIL	Freienwil	47.500853	8.317444		5423		753	40	AG	Gemeinde	6	78623	
78863	G0607	FREIMETTIGEN	Freimettigen	46.861835	7.631496		3510		390	29.5	BE	Gemeinde	6	78539	
30848	G2824	FRENKENDORF	Frenkendorf	47.500182	7.693777		4402		5703	45.8		Gemeinde	6	78590	
79917	G6409	FRESENS	Fresens	46.886716	6.747247		2027		218	15.8	NE	Gemeinde	6	78687	
139	K10	FREIBURG	Freiburg	46.81	7.1400005736						FR	Kanton	3	107	
30910	G2196	FRIBOURG	Fribourg	46.804125	7.15746		1701,1708,1707,1706,1705,1704,1702,1700,1709,1703		35547	93		Stadt	6	78573	
30473	G4163	FRICK	Frick	47.507639	8.017326		5070		4028	99.5		Gemeinde	6	78627	
78479		FRIDAU	Fridau	47.330322	7.7982586325							ehem. Stadt	7	31518	
30639		FRIESWIL	Frieswil	46.978476	7.2654626783		3035						7	78770	
31933	G5523	FROIDEVILLE	Froideville	46.598355	6.688006		1055		1453	71.2		Gemeinde	6	78666	
78480		FRUENCE	Fruence	46.521908	6.910398215				410			ehem. Stadt	7	79133	
78537	B0210	FRUTIGEN	Amtsbezirk Frutigen						18609	4893	BE	Amtsbezirk	4	136	
30640	G0563	FRUTIGEN	Frutigen	46.561745	7.608852		3714		6661	717.5		Gemeinde	6	78537	
79352	G3761	FTAN	Ftan	46.816114	10.229135		7551		516	430.9	GR	Gemeinde	6	78615	
30849	G2825	FUELLINSDORF	Füllinsdorf	47.505627	7.734256		4414		4164	46.2		Gemeinde	6	78590	
79334	G3633	FUERSTENAU	Fürstenau	46.719327	9.44858		7414		311	13.2	GR	Gemeinde	6	78613	
31078		FUERSTENAUBRUCK	Fürstenaubruck	46.719161	9.4498211738		7413						7	79334	
31076	G3841	FULDERA	Fuldera	46.605615	10.354108		7533		115	132.3		ehem. Gemeinde	7	152156	
